DataFormatada,Ta (max)(ºC),Ta (med)(ºC),Ta (min)(ºC)
2005/02/08,35.19,28.88,22.97
2005/02/09,33.71,27.25,22.9
2005/02/10,32.64,26.93,23.58
2005/02/11,35.18,27.62,21.96
2005/02/12,28.74,25.15,22.7
2005/02/13,32.36,25.56,22.03
2005/02/14,31.42,24.96,22.23
2005/02/15,25.38,23.07,21.83
2005/02/16,30.08,24.57,21.69
2005/02/17,31.02,24.94,21.49
2005/02/18,31.9,26.5,22.57
2005/02/19,33.24,27.09,22.1
2005/02/20,33.44,26.63,21.63
2005/02/21,34.52,27.43,21.76
2005/02/22,28.74,24.83,21.83
2005/02/23,28.87,25.43,23.04
2005/02/24,32.5,26.83,22.97
2005/02/25,33.24,27.37,23.44
2005/02/26,33.51,27.48,23.17
2005/02/27,34.45,27.9,22.5
2005/02/28,34.18,27.6,23.31
2005/03/01,34.99,27.87,21.83
2005/03/02,35.32,28.58,22.97
2005/03/03,33.71,28.07,23.84
2005/03/04,34.32,28.01,22.7
2005/03/05,34.32,28.29,24.11
2005/03/06,35.32,28.73,22.16
2005/03/07,34.11,28.28,23.04
2005/03/08,33.64,27.93,22.9
2005/03/09,32.97,27.98,23.1
2005/03/10,33.44,26.63,23.17
2005/03/11,34.72,26.16,23.58
2005/03/12,32.57,26.35,21.69
2005/03/13,25.66,23.08,21.09
2005/03/14,28.94,23.82,21.56
2005/03/15,32.03,26.26,21.36
2005/03/16,31.69,26.2,22.37
2005/03/17,31.96,26.12,21.9
2005/03/18,32.5,26.19,22.04
2005/03/19,31.69,26.93,24.05
2005/03/20,31.76,25.49,22.57
2005/03/21,32.17,26.23,22.3
2005/03/22,32.84,26.62,21.9
2005/03/23,32.03,25.04,20.96
2005/03/24,32.03,25.97,21.9
2005/03/25,32.37,26.4,22.16
2005/03/26,30.89,25.3,22.16
2005/03/27,32.64,26.45,22.5
2005/03/28,31.22,25.66,22.3
2005/03/29,30.69,25.54,21.49
2005/03/30,30.55,25.33,21.96
2005/03/31,31.69,26.03,22.9
2005/04/01,32.03,26.11,22.17
2005/04/02,32.77,26.18,21.76
2005/04/03,32.1,26.47,22.77
2005/04/04,31.76,26.18,22.37
2005/04/05,32.1,26.11,20.96
2005/04/06,32.43,25.93,21.3
2005/04/07,32.64,26.17,20.63
2005/04/08,32.37,25.88,19.96
2005/04/09,31.83,25.22,17.67
2005/04/10,30.82,25.03,20.83
2005/04/11,31.76,25.64,21.3
2005/04/12,28.81,24.24,22.23
2005/04/13,29.34,24.22,21.36
2005/04/14,29.61,24.84,21.16
2005/04/15,31.96,26.07,22.1
2005/04/16,32.23,26.34,22.3
2005/04/17,31.83,26.36,22.63
2005/04/18,32.23,26.58,21.63
2005/04/19,32.37,26.14,21.97
2005/04/20,31.02,26.15,22.3
2005/04/21,31.43,25.57,21.29
2005/04/22,32.1,25.94,21.1
2005/04/23,33.17,27.01,21.7
2005/04/24,33.78,26.56,20.29
2005/04/25,30.49,25.25,20.76
2005/04/26,33.85,25.71,20.09
2005/04/27,34.65,26.64,19.22
2005/04/28,33.51,26.86,23.44
2005/04/29,31.9,24.9,22.7
2005/04/30,32.84,26.37,22.57
2005/05/01,30.35,25.09,22.23
2005/05/02,26.33,23.37,21.9
2005/05/03,27.86,23.68,20.69
2005/05/04,28.81,24.29,21.83
2005/05/05,27.86,23.5,21.29
2005/05/06,28.4,24.06,21.02
2005/05/07,28.74,24.29,19.42
2005/05/08,28.47,23.89,21.02
2005/05/09,28.74,23.32,20.56
2005/05/10,29.95,23.87,20.62
2005/05/11,31.36,24.35,20.42
2005/05/12,30.55,24.86,19.96
2005/05/13,30.35,24.57,19.35
2005/05/14,30.82,25.27,21.16
2005/05/15,29.81,24.53,20.22
2005/05/16,30.55,24.97,19.42
2005/05/17,30.55,25.58,22.16
2005/05/18,31.02,24.91,19.68
2005/05/19,30.75,24.1,18.68
2005/05/20,32.64,25.31,17.87
2005/05/21,33.71,26.4,20.09
2005/05/22,33.11,26.88,22.84
2005/05/23,33.58,26.38,20.62
2005/05/24,33.11,26.29,21.63
2005/05/25,33.51,26.72,21.1
2005/05/26,33.71,27.12,22.16
2005/05/27,32.7,26.29,21.43
2005/05/28,31.69,24.95,19.15
2005/05/29,31.96,25.11,18.88
2005/05/30,29.61,24.31,19.02
2005/05/31,29.41,23.92,19.55
2005/06/01,31.56,24.81,21.16
2005/06/02,30.42,24.71,20.02
2005/06/03,31.36,23.93,17.94
2005/06/04,29.88,23.59,18.34
2005/06/05,31.02,24.51,20.22
2005/06/06,29.95,23.73,18.14
2005/06/07,31.09,24.47,19.35
2005/06/08,31.09,24.78,20.42
2005/06/09,30.28,24.15,19.55
2005/06/10,31.29,24.23,16.73
2005/06/11,31.9,24.78,18.68
2005/06/12,30.35,23.71,20.69
2005/06/13,28.94,23.45,19.88
2005/06/14,30.15,23.68,19.54
2005/06/15,28.54,23.32,20.48
2005/06/16,28.87,23.37,19.21
2005/06/17,30.96,24.59,19.48
2005/06/18,31.09,24.71,19.62
2005/06/19,30.89,25.05,20.82
2005/06/20,32.43,24.97,18.81
2005/06/21,32.77,25.62,19.28
2005/06/22,32.3,25.62,20.55
2005/06/23,28.6,23.64,20.02
2005/06/24,29.68,23.94,20.08
2005/06/25,30.08,24.71,20.42
2005/06/26,30.28,24.19,20.08
2005/06/27,31.22,25.46,19.95
2005/06/28,31.22,24.79,21.36
2005/06/29,30.22,24.41,19.95
2005/06/30,30.69,23.56,16.46
2005/07/01,31.69,24.24,18.21
2005/07/02,30.35,24.38,19.35
2005/07/03,27.8,23.71,20.35
2005/07/04,29.28,23.62,18.61
2005/07/05,30.82,24.25,19.15
2005/07/06,30.08,24.04,19.28
2005/07/07,30.08,24.04,18.41
2005/07/08,29.01,23.26,19.81
2005/07/09,25.85,22.3,19.61
2005/07/10,25.65,22.3,19.48
2005/07/11,28.34,22.48,19.01
2005/07/12,30.49,23.9,19.34
2005/07/13,29.07,23.89,18.14
2005/07/14,25.79,22.37,19.61
2005/07/15,26.12,22.13,18.8
2005/07/16,29.75,22.7,16.53
2005/07/17,30.96,24.13,19.61
2005/07/18,32.43,24.2,16.6
2005/07/19,33.37,25.48,16.39
2005/07/20,32.43,25.86,21.09
2005/07/21,30.22,24.02,19.75
2005/07/22,26.19,22.15,16.26
2005/07/23,29.81,22.96,15.99
2005/07/24,29.01,22.88,17.94
2005/07/25,30.42,23.18,15.92
2005/07/26,31.69,24.1,16.86
2005/07/27,31.76,24.86,19.28
2005/07/28,30.89,24.52,17.54
2005/07/29,31.02,24.42,17.74
2005/07/30,31.02,24.07,17.2
2005/07/31,30.15,24.21,19.95
2005/08/01,30.15,24.21,19.95
2005/08/02,26.92,21.89,18.54
2005/08/03,30.55,24.11,20.08
2005/08/04,30.35,24.44,19.95
2005/08/05,30.89,24.4,20.35
2005/08/06,31.36,23.68,18
2005/08/07,27.86,23.09,20.75
2005/08/08,30.42,24.14,17.67
2005/08/09,31.43,24.38,16.39
2005/08/10,32.17,25.03,18.61
2005/08/11,32.97,25.79,20.01
2005/08/12,33.17,26.05,19.48
2005/08/13,32.97,25.99,20.48
2005/08/14,32.23,25.47,19.34
2005/08/15,31.22,24.21,19.01
2005/08/16,30.49,24.67,20.62
2005/08/17,31.69,24.33,16.73
2005/08/18,29.41,24.11,18.6
2005/08/19,31.9,24.84,19.68
2005/08/20,30.89,24.69,19.14
2005/08/21,28.27,23.36,16.73
2005/08/22,29.54,24.79,20.15
2005/08/23,31.9,24.56,17.2
2005/08/24,30.28,25.36,21.63
2005/08/25,32.7,25.95,20.42
2005/08/26,32.3,25.58,19.22
2005/08/27,32.7,25.5,17.87
2005/08/28,32.5,25.47,18.87
2005/08/29,32.7,26.26,19.54
2005/08/30,33.57,26.51,19.48
2005/08/31,33.17,25.73,18.6
2005/09/01,32.16,25.27,18.07
2005/09/02,32.7,26.23,20.28
2005/09/03,34.18,26.75,19.34
2005/09/04,32.76,26.12,18.8
2005/09/05,33.5,26.58,21.29
2005/09/06,34.04,26.51,20.01
2005/09/07,33.77,27.1,22.3
2005/09/08,32.97,26.6,21.29
2005/09/09,32.03,25.95,20.89
2005/09/10,32.43,25.05,18.07
2005/09/11,32.57,25.92,19.34
2005/09/12,31.96,25.69,19.41
2005/09/13,32.16,26.17,21.02
2005/09/14,32.9,26.03,20.28
2005/09/15,32.02,25.98,20.48
2005/09/16,32.29,26.15,21.69
2005/09/17,34.1,26.42,18.34
2005/09/18,33.3,26.72,20.48
2005/09/19,34.5,27.55,20.22
2005/09/20,34.97,26.8,19.41
2005/09/21,37.26,27.71,18.2
2005/09/22,35.38,28.56,19.95
2005/09/23,31.69,26.97,22.7
2005/09/24,34.78,28.22,21.49
2005/09/25,34.64,28.41,21.36
2005/09/26,34.24,27.54,21.56
2005/09/27,35.65,28.63,22.16
2005/09/28,32.96,27.45,23.64
2005/09/29,33.37,26.51,19.81
2005/09/30,34.44,26.99,21.69
2005/10/01,34.64,27.96,21.83
2005/10/02,34.91,28.46,21.76
2005/10/03,34.64,27.52,21.69
2005/10/04,34.44,27.95,20.82
2005/10/05,35.04,28.58,23.31
2005/10/06,35.38,28.46,22.23
2005/10/07,34.1,27.83,21.83
2005/10/08,33.77,27.29,21.69
2005/10/09,34.24,27.61,21.69
2005/10/10,34.24,27.22,20.22
2005/10/11,33.56,27.11,22.23
2005/10/12,33.77,27.33,22.5
2005/10/13,34.71,27.55,21.09
2005/10/14,35.51,28.23,22.03
2005/10/15,35.45,28.46,21.96
2005/10/16,34.57,27.62,20.08
2005/10/17,34.97,27.5,21.9
2005/10/18,35.98,28.32,20.69
2005/10/19,35.38,29.11,21.63
2005/10/20,34.17,27.77,22.37
2005/10/21,35.31,27.63,20.42
2005/10/22,34.3,27.5,21.76
2005/10/23,34.77,27.77,21.09
2005/10/24,35.58,28.15,20.75
2005/10/25,34.57,27.65,22.03
2005/10/26,35.45,27.69,21.29
2005/10/27,35.85,28.72,22.7
2005/10/28,35.38,28.94,23.51
2005/10/29,37.73,30.03,21.09
2005/10/30,37.73,29.5,21.36
2005/10/31,36.86,30.71,24.51
2005/11/01,36.92,30.39,24.78
2005/11/02,35.24,28.41,22.23
2005/11/03,35.24,28.47,22.5
2005/11/04,35.11,28.08,21.69
2005/11/05,34.71,27.73,21.09
2005/11/06,34.91,27.88,21.36
2005/11/07,34.91,27.69,21.02
2005/11/08,35.51,28.31,21.9
2005/11/09,35.11,28.56,22.16
2005/11/10,35.51,29.19,23.37
2005/11/11,34.71,28.16,22.77
2005/11/12,35.71,28.37,23.04
2005/11/13,34.71,29.55,25.38
2005/11/14,31.42,27.32,23.04
2005/11/15,35.71,28.85,23.17
2005/11/16,36.72,29.67,22.5
2005/11/17,35.31,28.82,23.04
2005/11/18,36.05,29.36,22.77
2005/11/19,36.05,28.49,22.63
2005/11/20,37.73,30.06,23.17
2005/11/21,38.07,30.65,24.11
2005/11/22,36.52,29.31,23.17
2005/11/23,36.18,29.28,24.31
2005/11/24,35.71,29.2,23.17
2005/11/25,28.32,25.26,21.76
2005/11/26,33.77,27.74,22.77
2005/11/27,32.36,25.44,21.63
2005/11/28,26.39,23.35,21.56
2005/11/29,34.37,27.68,22.37
2005/11/30,33.91,27.62,22.16
2005/12/01,34.04,27.38,21.56
2005/12/02,33.71,27.17,21.96
2005/12/03,35.99,28.27,22.03
2005/12/04,33.44,28.18,23.84
2005/12/05,28.81,25.2,23.51
2005/12/06,33.03,25.61,22.16
2005/12/07,28.94,24.68,22.7
2005/12/08,30.69,25.46,21.49
2005/12/09,31.09,25.52,21.29
2005/12/10,32.3,25.9,21.56
2005/12/11,32.57,26.09,21.49
2005/12/12,32.37,26.82,23.04
2005/12/13,32.5,26.8,22.3
2005/12/14,32.37,26.05,21.16
2005/12/15,33.44,26.94,21.69
2005/12/16,34.32,28.24,22.77
2005/12/17,33.04,27,20.82
2005/12/18,34.52,28.35,21.49
2005/12/19,34.52,26.85,21.63
2005/12/20,33.17,27.24,22.84
2005/12/21,34.11,27.33,20.69
2005/12/22,34.18,27.15,21.22
2005/12/23,34.58,27.2,20.28
2005/12/24,34.32,27.69,22.37
2005/12/25,33.71,27.2,21.09
2005/12/26,34.79,28.49,21.49
2005/12/27,34.32,27.97,21.76
2005/12/28,34.32,27.97,21.76
2005/12/29,32.64,27.19,24.31
2005/12/30,35.32,28.31,23.24
2005/12/31,33.04,27.61,23.98
2006/01/01,34.51,28.5,24.05
2006/01/02,34.25,27.51,22.7
2006/01/03,34.85,28.35,21.83
2006/01/04,34.38,28.05,23.04
2006/01/05,36.12,29.2,21.56
2006/01/06,34.92,28.11,21.42
2006/01/07,35.72,28.71,22.1
2006/01/08,35.19,28.62,21.96
2006/01/09,34.11,27.35,21.36
2006/01/10,35.18,27.83,23.37
2006/01/11,34.98,28.07,21.9
2006/01/12,34.51,27.88,20.75
2006/01/13,35.18,28.35,23.71
2006/01/14,33.5,27.26,22.97
2006/01/15,34.78,27.53,19.74
2006/01/16,34.98,28.11,21.63
2006/01/17,35.78,28.42,21.9
2006/01/18,34.98,28.08,22.57
2006/01/19,34.17,28.49,23.98
2006/01/20,33.84,27.74,20.01
2006/01/21,33.17,27.24,22.63
2006/01/22,34.71,28.12,23.1
2006/01/23,35.72,28.67,22.16
2006/01/24,34.98,29.28,23.17
2006/01/25,34.78,28.71,23.1
2006/01/26,36.99,29.33,22.5
2006/01/27,37.26,29.79,22.7
2006/01/28,35.65,29.09,23.1
2006/01/29,36.12,28.94,22.57
2006/01/30,36.52,29.59,23.31
2006/01/31,35.38,29.22,24.05
2006/02/01,34.71,28.55,23.78
2006/02/02,35.25,28.8,22.7
2006/02/03,33.64,28.39,23.31
2006/02/04,35.38,28.95,22.84
2006/02/05,35.99,29.19,23.71
2006/02/06,34.51,27.6,23.1
2006/02/07,35.04,25.69,20.82
2006/02/08,36.12,28.14,21.76
2006/02/09,36.33,29.89,24.92
2006/02/10,35.39,28.92,23.44
2006/02/11,34.71,27.93,24.65
2006/02/12,35.66,25.78,20.54
2006/02/13,31.83,25.36,21.83
2006/02/14,31.83,26.5,22.1
2006/02/15,33.78,26.31,21.56
2006/02/16,32.57,25.91,21.83
2006/02/17,32.97,26.46,21.56
2006/02/18,31.56,26.07,22.9
2006/02/19,32.97,26.54,21.49
2006/02/20,32.97,26.93,22.9
2006/02/21,33.58,27.06,22.84
2006/02/22,34.52,27.56,21.09
2006/02/23,33.24,27.16,23.98
2006/02/24,35.39,27.45,23.44
2006/02/25,35.59,28.23,22.23
2006/02/26,34.85,27.52,23.78
2006/02/27,31.63,25.48,21.09
2006/02/28,33.58,27.24,22.77
2006/03/01,31.96,26.41,22.3
2006/03/02,33.71,27.12,22.1
2006/03/03,33.71,27.81,23.44
2006/03/04,31.49,26.12,22.63
2006/03/05,34.38,27.93,22.57
2006/03/06,35.05,28.28,23.64
2006/03/07,33.78,27.38,21.49
2006/03/08,34.25,26.4,21.49
2006/03/09,30.96,25.29,21.76
2006/03/10,30.42,24.71,22.97
2006/03/11,28.4,24.81,22.77
2006/03/12,31.96,25.49,22.7
2006/03/13,30.08,24.28,22.03
2006/03/14,32.37,26.55,22.37
2006/03/15,32.9,26.72,21.5
2006/03/16,33.24,27.4,22.44
2006/03/17,33.31,27.85,24.38
2006/03/18,32.84,26.92,23.37
2006/03/19,32.43,26.33,21.9
2006/03/20,33.37,26.68,23.04
2006/03/21,33.71,28.12,22.84
2006/03/22,31.96,26.53,22.37
2006/03/23,31.49,26.5,22.37
2006/03/24,33.78,26.53,22.43
2006/03/25,31.69,25.65,22.03
2006/03/26,30.89,26.13,22.3
2006/03/27,33.17,26.72,22.84
2006/03/28,31.22,25.66,22.3
2006/03/29,27.67,24.13,21.76
2006/03/30,28.67,24.3,22.84
2006/03/31,32.23,26.21,22.5
2006/04/01,29.28,24.29,22.17
2006/04/02,31.22,25.16,21.9
2006/04/03,30.96,26.11,22.37
2006/04/04,31.49,26.26,22.43
2006/04/05,31.83,25.92,22.7
2006/04/06,31.83,25.98,22.44
2006/04/07,31.83,26.11,22.71
2006/04/08,32.57,26.33,22.17
2006/04/09,32.23,26.18,21.1
2006/04/10,33.31,25.45,21.37
2006/04/11,31.43,24.79,21.64
2006/04/12,31.36,25.25,22.3
2006/04/13,31.09,24.9,21.44
2006/04/14,32.64,26.66,22.57
2006/04/15,32.03,25.82,21.57
2006/04/16,31.09,25.69,21.7
2006/04/17,29.14,24.94,22.37
2006/04/18,29.42,24.69,21.64
2006/04/19,29.75,24.1,20.43
2006/04/20,29.28,24.18,21.9
2006/04/21,29.15,24.74,21.57
2006/04/22,30.89,25.38,21.77
2006/04/23,31.22,25.55,22.51
2006/04/24,31.16,25.67,21.43
2006/04/25,30.35,24.5,19.69
2006/04/26,29.29,24.14,21.17
2006/04/27,31.43,25.52,21.57
2006/04/28,31.63,26.16,22.3
2006/04/29,31.22,25.9,22.44
2006/04/30,30.02,25.65,22.11
2006/05/01,28.67,24.52,21.17
2006/05/02,31.69,26.11,21.77
2006/05/03,32.37,25.67,21.57
2006/05/04,32.57,25.63,20.16
2006/05/05,33.31,26.11,19.55
2006/05/06,32.64,26.12,20.76
2006/05/07,31.83,25.54,21.37
2006/05/08,31.09,25.13,20.23
2006/05/09,30.62,24.92,19.35
2006/05/10,32.3,25.52,19.96
2006/05/11,32.5,25.72,20.02
2006/05/12,33.71,26.15,19.49
2006/05/13,30.75,25.72,21.23
2006/05/14,31.83,26.04,22.43
2006/05/15,30.22,25.15,21.77
2006/05/16,28.81,24.5,21.16
2006/05/17,27.61,23.95,20.69
2006/05/18,28.94,23.89,20.76
2006/05/19,28.74,23.6,18.61
2006/05/20,31.36,24.54,18.01
2006/05/21,32.23,24.94,19.35
2006/05/22,32.7,25.4,17.54
2006/05/23,30.49,24.29,17.27
2006/05/24,33.04,26.65,21.37
2006/05/25,30.69,25.21,21.97
2006/05/26,28.74,25.16,22.23
2006/05/27,28.67,24.49,21.69
2006/05/28,31.9,25.12,21.96
2006/05/29,30.69,23.83,20.83
2006/05/30,29.34,23.72,19.49
2006/05/31,30.69,24.07,17.67
2006/06/01,29.34,23.46,19.28
2006/06/02,28.81,23.56,18.01
2006/06/03,30.75,24.44,17.81
2006/06/04,27.2,22.56,19.69
2006/06/05,26.99,22.63,20.02
2006/06/06,29.61,23.98,20.35
2006/06/07,27.67,22.94,20.56
2006/06/08,29.14,24.25,19.62
2006/06/09,30.28,24.47,18.88
2006/06/10,30.02,23.84,18.48
2006/06/11,30.82,23.36,16.87
2006/06/12,27.47,23.69,20.36
2006/06/13,26.13,22.55,19.96
2006/06/14,29.48,22.92,19.75
2006/06/15,28.4,22.63,19.89
2006/06/16,29.14,23.11,18.75
2006/06/17,29.81,23.79,18.54
2006/06/18,26.52,22.46,19.81
2006/06/19,28.34,22.5,19.55
2006/06/20,28.27,22.54,19.02
2006/06/21,28.67,23.38,19.02
2006/06/22,30.62,23.38,18.88
2006/06/23,30.08,23.84,18.07
2006/06/24,29.41,22.93,17.07
2006/06/25,29.28,23.65,19.49
2006/06/26,30.75,23.06,16.93
2006/06/27,33.11,24.98,18.95
2006/06/28,32.5,25.89,19.28
2006/06/29,28.94,24.92,22.3
2006/06/30,26.67,22.02,18.75
2006/07/01,27.47,22.64,19.75
2006/07/02,26.06,22.46,19.49
2006/07/03,29.41,23.37,19.62
2006/07/04,26.93,22.5,19.28
2006/07/05,29.54,23.72,19.95
2006/07/06,28.07,23.39,20.82
2006/07/07,25.59,22.03,19.35
2006/07/08,28.74,22.53,17.47
2006/07/09,29.21,22.94,18.21
2006/07/10,30.55,24.02,18.75
2006/07/11,30.89,24.73,19.02
2006/07/12,27.73,22.75,17.67
2006/07/13,30.02,23.05,18.28
2006/07/14,27.93,21.91,18.21
2006/07/15,28.4,22.48,17
2006/07/16,27.73,22.78,19.81
2006/07/17,28.67,23.41,19.96
2006/07/18,26.72,22.32,16.39
2006/07/19,30.69,23.59,17.94
2006/07/20,31.09,23.43,16.67
2006/07/21,30.28,23.93,18.75
2006/07/22,29.95,22.27,14.12
2006/07/23,30.49,22.89,14.25
2006/07/24,29.81,23.43,19.02
2006/07/25,29.01,22.89,16.8
2006/07/26,29.14,23.79,18.88
2006/07/27,29.68,24.62,20.35
2006/07/28,31.9,24.56,18.34
2006/07/29,33.17,25.16,17.07
2006/07/30,34.85,26.1,17.13
2006/07/31,32.77,26.24,20.56
2006/08/01,32.03,25.36,18.01
2006/08/02,31.16,25.05,20.55
2006/08/03,30.89,24.52,20.15
2006/08/04,30.89,24.55,19.02
2006/08/05,30.55,23.83,16.2
2006/08/06,30.02,23.53,18.07
2006/08/07,29.14,22.87,15.26
2006/08/08,31.29,24.43,18.81
2006/08/09,30.15,24.34,17.4
2006/08/10,31.56,25.43,21.42
2006/08/11,30.49,24.33,18.75
2006/08/12,30.49,24.68,20.08
2006/08/13,31.56,24.77,19.28
2006/08/14,30.69,23.93,17.27
2006/08/15,29.07,23.57,20.62
2006/08/16,31.16,25.08,20.62
2006/08/17,30.89,24.26,17.47
2006/08/18,31.43,24.43,18.21
2006/08/19,31.36,24.19,17.27
2006/08/20,31.29,24.52,18.88
2006/08/21,35.79,26.31,17.6
2006/08/22,32.9,25.76,19.49
2006/08/23,32.5,25.65,17.87
2006/08/24,31.69,25.02,18.07
2006/08/25,31.83,24.3,17.94
2006/08/26,30.62,24.57,19.28
2006/08/27,32.37,24.73,18.01
2006/08/28,31.96,25.06,17.33
2006/08/29,33.64,25.41,18.21
2006/08/30,32.5,25.83,18.48
2006/08/31,28.67,23.74,18.34
2006/09/01,31.02,24.31,17.67
2006/09/02,33.85,24.86,16.8
2006/09/03,35.52,26.76,18.21
2006/09/04,37.27,27.91,19.08
2006/09/05,37.34,28.75,20.35
2006/09/06,32.97,27.15,22.3
2006/09/07,32.3,26.08,19.69
2006/09/08,24.38,22.06,19.34
2006/09/09,28,23.2,18.74
2006/09/10,29.54,24.55,20.22
2006/09/11,31.02,24.49,20.42
2006/09/12,31.29,23.95,16.39
2006/09/13,32.03,24.77,17.27
2006/09/14,32.43,25.75,19.01
2006/09/15,32.77,25.8,18.75
2006/09/16,33.24,26.43,21.22
2006/09/17,33.78,27.63,23.1
2006/09/18,35.73,28.01,20.35
2006/09/19,35.73,28.37,20.29
2006/09/20,34.25,27.87,22.5
2006/09/21,33.78,27.48,21.16
2006/09/22,34.58,27.55,21.36
2006/09/23,35.12,27.76,21.09
2006/09/24,34.45,27.46,20.89
2006/09/25,35.52,28.74,22.7
2006/09/26,34.65,27.73,20.95
2006/09/27,33.85,26.02,18.88
2006/09/28,31.49,24.65,20.01
2006/09/29,32.17,25.64,21.29
2006/09/30,33.91,27.23,20.69
2006/10/01,33.58,27.19,20.69
2006/10/02,34.72,27.8,20.62
2006/10/03,35.39,28.28,20.82
2006/10/04,34.65,27.81,21.02
2006/10/05,33.98,27.49,21.63
2006/10/06,34.85,27.88,21.22
2006/10/07,34.05,27.33,20.89
2006/10/08,34.38,28.04,22.63
2006/10/09,35.05,28.12,22.63
2006/10/10,34.52,27.65,21.02
2006/10/11,34.05,27.23,21.69
2006/10/12,35.59,27.8,20.35
2006/10/13,36.93,28.57,21.49
2006/10/14,36.53,28.89,21.96
2006/10/15,35.39,28.91,23.04
2006/10/16,34.72,28.61,22.9
2006/10/17,35.79,29.15,22.9
2006/10/18,35.39,28.97,23.37
2006/10/19,35.05,28.62,23.04
2006/10/20,36.93,29.48,23.44
2006/10/21,38.01,30.87,25.32
2006/10/22,29.88,25.72,22.77
2006/10/23,31.9,25.8,21.83
2006/10/24,31.22,26.44,21.9
2006/10/25,34.65,27.22,22.3
2006/10/26,34.45,27.89,22.5
2006/10/27,36.06,28.79,22.3
2006/10/28,37.67,30.26,23.91
2006/10/29,29.07,24.95,22.7
2006/10/30,27.33,24.12,22.57
2006/10/31,34.18,27.23,21.83
2006/11/01,35.52,28.47,21.9
2006/11/02,34.92,28.06,21.29
2006/11/03,34.18,27.78,22.5
2006/11/04,35.79,28.36,21.56
2006/11/05,35.52,28.47,20.95
2006/11/06,34.72,28.01,22.37
2006/11/07,37.2,29.54,23.04
2006/11/08,38.28,30.3,21.22
2006/11/09,35.93,28.56,23.91
2006/11/10,29.34,25.94,22.7
2006/11/11,30.89,26.38,24.05
2006/11/12,33.98,27.45,20.82
2006/11/13,33.04,26.52,21.09
2006/11/14,33.51,26.8,20.69
2006/11/15,33.78,26.66,21.36
2006/11/16,32.7,26.27,22.7
2006/11/17,29.07,24.09,19.82
2006/11/18,32.23,25.54,19.75
2006/11/19,34.25,26.34,19.49
2006/11/20,34.05,27.29,22.84
2006/11/21,34.72,27.55,21.16
2006/11/22,29.48,24.44,20.08
2006/11/23,32.37,26.69,22.23
2006/11/24,31.56,26.5,21.76
2006/11/25,32.43,26.59,20.62
2006/11/26,32.84,26.48,22.1
2006/11/27,34.11,27.75,21.76
2006/11/28,34.45,28.12,22.23
2006/11/29,33.51,27.18,22.03
2006/11/30,35.52,28.31,22.03
2006/12/01,35.52,28.96,23.51
2006/12/02,34.45,28.01,23.04
2006/12/03,34.38,28.06,22.37
2006/12/04,35.46,27.88,20.49
2006/12/05,34.72,28.32,23.91
2006/12/06,35.93,28.55,21.43
2006/12/07,36.47,28.65,21.9
2006/12/08,36.87,29.78,22.57
2006/12/09,33.71,26.16,23.1
2006/12/10,35.32,27.71,21.96
2006/12/11,33.31,27.33,22.83
2006/12/12,34.72,28.12,23.51
2006/12/13,35.19,28.83,23.58
2006/12/14,34.65,28.54,22.57
2006/12/15,35.12,28.51,21.49
2006/12/16,34.72,28.48,22.43
2006/12/17,35.52,29.77,24.65
2006/12/18,36.33,29.53,23.91
2006/12/19,34.85,28.66,23.64
2006/12/20,36.47,29.38,25.19
2006/12/21,36.13,29.1,22.37
2006/12/22,35.52,28.28,21.9
2006/12/23,35.19,28.11,22.5
2006/12/24,34.11,27.51,22.43
2006/12/25,36.8,28.89,21.96
2006/12/26,37.34,29.14,22.43
2006/12/27,37.07,29.44,20.56
2006/12/28,36.87,30.06,24.05
2006/12/29,36.6,29.76,23.71
2006/12/30,35.19,28.78,24.05
2006/12/31,33.64,27.93,22.63
2007/01/01,36.26,28.69,22.43
2007/01/02,36.4,29.72,24.99
2007/01/03,33.91,27.84,25.12
2007/01/04,35.86,28.62,21.76
2007/01/05,35.73,29.4,24.85
2007/01/06,35.93,29.17,22.43
2007/01/07,36.2,29.61,22.57
2007/01/08,35.52,29.25,22.63
2007/01/09,37.07,29.73,22.97
2007/01/10,36.8,30.08,23.24
2007/01/11,37.07,30.56,25.19
2007/01/12,28,25.19,21.16
2007/01/13,31.56,25.9,22.77
2007/01/14,33.58,27.08,23.1
2007/01/15,36,28.45,22.43
2007/01/16,36.13,28.92,23.51
2007/01/17,35.52,28.71,23.64
2007/01/18,36.26,28.65,21.76
2007/01/19,35.19,27.13,20.76
2007/01/20,35.86,29.05,23.04
2007/01/21,36.8,29.64,23.58
2007/01/22,36.94,29.17,21.49
2007/01/23,36.94,29.51,22.63
2007/01/24,35.05,29.17,24.45
2007/01/25,35.39,29.03,23.51
2007/01/26,35.66,29.22,24.58
2007/01/27,37.34,29.76,23.64
2007/01/28,37.07,29.71,23.44
2007/01/29,36.26,29.54,23.98
2007/01/30,35.86,28.62,23.04
2007/01/31,36.47,29.92,24.85
2007/02/01,36.47,29.92,24.85
2007/02/02,36.06,28.88,24.18
2007/02/03,29.68,25.96,23.91
2007/02/04,25.05,22.59,18.4
2007/02/05,29.88,24.05,20.69
2007/02/06,31.76,26.02,22.57
2007/02/07,32.84,26.96,22.77
2007/02/08,33.24,27.43,22.23
2007/02/09,34.05,28.34,23.64
2007/02/10,34.38,28.08,21.96
2007/02/11,33.78,27.28,22.16
2007/02/12,35.66,27.93,21.16
